id,idx,category_id
8d5d477c-21bc-11ea-a13a-137349068a90,1,374
8d5d4f24-21bc-11ea-a13a-137349068a90,1,318
8d5d5276-21bc-11ea-a13a-137349068a90,1,375
8d5d5d20-21bc-11ea-a13a-137349068a90,1,115
8d5d8a5c-21bc-11ea-a13a-137349068a90,1,310
8d5d8df4-21bc-11ea-a13a-137349068a90,1,78
8d5d9556-21bc-11ea-a13a-137349068a90,1,570
8d5da7b2-21bc-11ea-a13a-137349068a90,1,91
8d5dab72-21bc-11ea-a13a-137349068a90,1,2
8d5dc18e-21bc-11ea-a13a-137349068a90,1,374
8d5dd020-21bc-11ea-a13a-137349068a90,1,112
8d5dd7a0-21bc-11ea-a13a-137349068a90,1,96
8d5dd7a0-21bc-11ea-a13a-137349068a90,2,96
8d5dd7a0-21bc-11ea-a13a-137349068a90,3,96
8d5dd7a0-21bc-11ea-a13a-137349068a90,4,96
8d5dd7a0-21bc-11ea-a13a-137349068a90,5,96
8d5dd7a0-21bc-11ea-a13a-137349068a90,6,96
8d5ddd9a-21bc-11ea-a13a-137349068a90,1,309
8d5df62c-21bc-11ea-a13a-137349068a90,1,112
8d5df62c-21bc-11ea-a13a-137349068a90,2,112
8d5df62c-21bc-11ea-a13a-137349068a90,3,112
8d5dfe4c-21bc-11ea-a13a-137349068a90,1,375
8d5e1436-21bc-11ea-a13a-137349068a90,1,2
8d5e1436-21bc-11ea-a13a-137349068a90,2,2
8d5e1aee-21bc-11ea-a13a-137349068a90,1,96
8d5e2e6c-21bc-11ea-a13a-137349068a90,1,376
8d5e31c8-21bc-11ea-a13a-137349068a90,1,0
8d5e38c6-21bc-11ea-a13a-137349068a90,1,317
8d5e471c-21bc-11ea-a13a-137349068a90,1,91
8d5e51a8-21bc-11ea-a13a-137349068a90,1,371
8d5e6fd0-21bc-11ea-a13a-137349068a90,1,310
8d5e7700-21bc-11ea-a13a-137349068a90,1,374
8d5e7a8e-21bc-11ea-a13a-137349068a90,1,90
8d5e7a8e-21bc-11ea-a13a-137349068a90,2,90
8d5e7a8e-21bc-11ea-a13a-137349068a90,3,90
8d5e7a8e-21bc-11ea-a13a-137349068a90,4,90
8d5e7a8e-21bc-11ea-a13a-137349068a90,5,90
8d5e7a8e-21bc-11ea-a13a-137349068a90,6,90
8d5e7e26-21bc-11ea-a13a-137349068a90,1,96
8d5ea8e2-21bc-11ea-a13a-137349068a90,1,10
8d5eadba-21bc-11ea-a13a-137349068a90,1,96
8d5eadba-21bc-11ea-a13a-137349068a90,2,96
8d5eadba-21bc-11ea-a13a-137349068a90,3,96
8d5eb562-21bc-11ea-a13a-137349068a90,1,2
8d5eb562-21bc-11ea-a13a-137349068a90,2,2
8d5eb562-21bc-11ea-a13a-137349068a90,3,2
8d5eb9f4-21bc-11ea-a13a-137349068a90,1,90
8d5eb9f4-21bc-11ea-a13a-137349068a90,2,90
8d5eb9f4-21bc-11ea-a13a-137349068a90,3,90
8d5eb9f4-21bc-11ea-a13a-137349068a90,4,90
8d5eb9f4-21bc-11ea-a13a-137349068a90,5,90
8d5ec4e4-21bc-11ea-a13a-137349068a90,1,115
8d5ed8da-21bc-11ea-a13a-137349068a90,1,96
8d5ed8da-21bc-11ea-a13a-137349068a90,2,96
8d5ee00a-21bc-11ea-a13a-137349068a90,1,374
8d5ee42e-21bc-11ea-a13a-137349068a90,1,374
8d5ee7da-21bc-11ea-a13a-137349068a90,1,375
8d5efe82-21bc-11ea-a13a-137349068a90,1,372
8d5f0292-21bc-11ea-a13a-137349068a90,1,115
8d5f0634-21bc-11ea-a13a-137349068a90,1,144
8d5f0d6e-21bc-11ea-a13a-137349068a90,1,10
8d5f27d6-21bc-11ea-a13a-137349068a90,1,2
8d5f2b8c-21bc-11ea-a13a-137349068a90,1,2
8d5f2f4c-21bc-11ea-a13a-137349068a90,1,2
8d5f3aa0-21bc-11ea-a13a-137349068a90,1,321
8d5f4a40-21bc-11ea-a13a-137349068a90,1,372
8d5f4e00-21bc-11ea-a13a-137349068a90,1,2
8d5f6426-21bc-11ea-a13a-137349068a90,1,26
8d5f6fd4-21bc-11ea-a13a-137349068a90,1,110
8d5f6fd4-21bc-11ea-a13a-137349068a90,2,110
8d5f7394-21bc-11ea-a13a-137349068a90,1,310
8d5f774a-21bc-11ea-a13a-137349068a90,1,374
8d5f8212-21bc-11ea-a13a-137349068a90,1,372
8d5f8cc6-21bc-11ea-a13a-137349068a90,1,372
8d5f95d6-21bc-11ea-a13a-137349068a90,1,24
8d5fa864-21bc-11ea-a13a-137349068a90,1,24
8d5fb35e-21bc-11ea-a13a-137349068a90,1,374
8d5fc2c2-21bc-11ea-a13a-137349068a90,1,317
8d5fce20-21bc-11ea-a13a-137349068a90,1,99
8d5fce20-21bc-11ea-a13a-137349068a90,2,99
8d5fd1ae-21bc-11ea-a13a-137349068a90,1,372
8d5fe0d6-21bc-11ea-a13a-137349068a90,1,90
8d5fe0d6-21bc-11ea-a13a-137349068a90,2,90
8d5fe810-21bc-11ea-a13a-137349068a90,1,115
8d60096c-21bc-11ea-a13a-137349068a90,1,10
8d601092-21bc-11ea-a13a-137349068a90,1,96
8d601092-21bc-11ea-a13a-137349068a90,2,96
8d601092-21bc-11ea-a13a-137349068a90,3,96
8d601092-21bc-11ea-a13a-137349068a90,4,96
8d601092-21bc-11ea-a13a-137349068a90,5,96
8d601092-21bc-11ea-a13a-137349068a90,6,96
8d601830-21bc-11ea-a13a-137349068a90,1,127
8d601830-21bc-11ea-a13a-137349068a90,2,127
8d601c36-21bc-11ea-a13a-137349068a90,1,2
8d601fe2-21bc-11ea-a13a-137349068a90,1,96
8d601fe2-21bc-11ea-a13a-137349068a90,2,96
8d602398-21bc-11ea-a13a-137349068a90,1,380
8d602ad2-21bc-11ea-a13a-137349068a90,1,71
8d602ad2-21bc-11ea-a13a-137349068a90,2,71
8d602ad2-21bc-11ea-a13a-137349068a90,3,71
8d602ad2-21bc-11ea-a13a-137349068a90,4,71
8d602ad2-21bc-11ea-a13a-137349068a90,5,71
8d602ad2-21bc-11ea-a13a-137349068a90,6,71
8d603928-21bc-11ea-a13a-137349068a90,1,3
8d604684-21bc-11ea-a13a-137349068a90,1,24
8d60505c-21bc-11ea-a13a-137349068a90,1,372
8d60505c-21bc-11ea-a13a-137349068a90,2,372
8d605fd4-21bc-11ea-a13a-137349068a90,1,371
8d606308-21bc-11ea-a13a-137349068a90,1,372
8d6069ac-21bc-11ea-a13a-137349068a90,1,372
8d607050-21bc-11ea-a13a-137349068a90,1,372
8d607050-21bc-11ea-a13a-137349068a90,2,372
8d6079f6-21bc-11ea-a13a-137349068a90,1,96
8d6079f6-21bc-11ea-a13a-137349068a90,2,96
8d6079f6-21bc-11ea-a13a-137349068a90,3,96
8d6079f6-21bc-11ea-a13a-137349068a90,4,96
8d6079f6-21bc-11ea-a13a-137349068a90,5,96
8d60840a-21bc-11ea-a13a-137349068a90,1,71
8d608a4a-21bc-11ea-a13a-137349068a90,1,6
8d6090bc-21bc-11ea-a13a-137349068a90,1,24
8d609dfa-21bc-11ea-a13a-137349068a90,1,6
8d60a110-21bc-11ea-a13a-137349068a90,1,565
8d60a4a8-21bc-11ea-a13a-137349068a90,1,258
8d60a4a8-21bc-11ea-a13a-137349068a90,2,258
8d60a4a8-21bc-11ea-a13a-137349068a90,3,258
8d60aafc-21bc-11ea-a13a-137349068a90,1,372
8d60aafc-21bc-11ea-a13a-137349068a90,2,372
8d60ae30-21bc-11ea-a13a-137349068a90,1,315
8d60b484-21bc-11ea-a13a-137349068a90,1,10
8d60c56e-21bc-11ea-a13a-137349068a90,1,372
8d60c56e-21bc-11ea-a13a-137349068a90,2,372
8d60cc58-21bc-11ea-a13a-137349068a90,1,91
8d60cc58-21bc-11ea-a13a-137349068a90,2,91
8d60d2e8-21bc-11ea-a13a-137349068a90,1,111
8d60d612-21bc-11ea-a13a-137349068a90,1,99
8d60d612-21bc-11ea-a13a-137349068a90,2,99
8d60de1e-21bc-11ea-a13a-137349068a90,1,372
8d60f4ee-21bc-11ea-a13a-137349068a90,1,374
8d60fbd8-21bc-11ea-a13a-137349068a90,1,372
8d60ff16-21bc-11ea-a13a-137349068a90,1,3
8d610268-21bc-11ea-a13a-137349068a90,1,96
8d610268-21bc-11ea-a13a-137349068a90,2,96
8d610268-21bc-11ea-a13a-137349068a90,3,96
8d610268-21bc-11ea-a13a-137349068a90,4,96
8d610c7c-21bc-11ea-a13a-137349068a90,1,145
8d611000-21bc-11ea-a13a-137349068a90,1,96
8d612e82-21bc-11ea-a13a-137349068a90,1,380
8d616104-21bc-11ea-a13a-137349068a90,1,374
8d616104-21bc-11ea-a13a-137349068a90,2,374
8d616f0a-21bc-11ea-a13a-137349068a90,1,101
8d61723e-21bc-11ea-a13a-137349068a90,1,2
8d61723e-21bc-11ea-a13a-137349068a90,2,2
8d61723e-21bc-11ea-a13a-137349068a90,3,2
8d61723e-21bc-11ea-a13a-137349068a90,4,2
8d617874-21bc-11ea-a13a-137349068a90,1,374
8d619412-21bc-11ea-a13a-137349068a90,1,70
8d619412-21bc-11ea-a13a-137349068a90,2,70
8d619412-21bc-11ea-a13a-137349068a90,3,70
8d61a86c-21bc-11ea-a13a-137349068a90,1,372
8d61afb0-21bc-11ea-a13a-137349068a90,1,379
8d61b32a-21bc-11ea-a13a-137349068a90,1,374
8d61b6ea-21bc-11ea-a13a-137349068a90,1,317
8d61e17e-21bc-11ea-a13a-137349068a90,1,221
8d61f5ce-21bc-11ea-a13a-137349068a90,1,259
8d6203c0-21bc-11ea-a13a-137349068a90,1,112
8d621a7c-21bc-11ea-a13a-137349068a90,1,318
8d6228be-21bc-11ea-a13a-137349068a90,1,96
8d622c6a-21bc-11ea-a13a-137349068a90,1,568
8d6241c8-21bc-11ea-a13a-137349068a90,1,26
8d624560-21bc-11ea-a13a-137349068a90,1,112
8d626220-21bc-11ea-a13a-137349068a90,1,3
8d626680-21bc-11ea-a13a-137349068a90,1,91
8d626ab8-21bc-11ea-a13a-137349068a90,1,96
8d626ab8-21bc-11ea-a13a-137349068a90,2,96
8d626ab8-21bc-11ea-a13a-137349068a90,3,96
8d626ab8-21bc-11ea-a13a-137349068a90,4,96
8d626ab8-21bc-11ea-a13a-137349068a90,5,96
8d626ab8-21bc-11ea-a13a-137349068a90,6,96
8d6277b0-21bc-11ea-a13a-137349068a90,1,372
8d62a2b2-21bc-11ea-a13a-137349068a90,1,26
8d62a2b2-21bc-11ea-a13a-137349068a90,2,26
8d62abcc-21bc-11ea-a13a-137349068a90,1,110
8d62b55e-21bc-11ea-a13a-137349068a90,1,374
8d62bf72-21bc-11ea-a13a-137349068a90,1,90
8d62bf72-21bc-11ea-a13a-137349068a90,2,90
8d62e66e-21bc-11ea-a13a-137349068a90,1,10
8d62e66e-21bc-11ea-a13a-137349068a90,2,10
8d62ea7e-21bc-11ea-a13a-137349068a90,1,379
8d62f212-21bc-11ea-a13a-137349068a90,1,115
8d62f73a-21bc-11ea-a13a-137349068a90,1,2
8d62fc1c-21bc-11ea-a13a-137349068a90,1,2
8d62fc1c-21bc-11ea-a13a-137349068a90,2,2
8d630cc0-21bc-11ea-a13a-137349068a90,1,2
8d6327a0-21bc-11ea-a13a-137349068a90,1,316
8d632a34-21bc-11ea-a13a-137349068a90,1,2
8d632dae-21bc-11ea-a13a-137349068a90,1,374
8d632dae-21bc-11ea-a13a-137349068a90,2,374
8d635fb8-21bc-11ea-a13a-137349068a90,1,374
8d6363a0-21bc-11ea-a13a-137349068a90,1,71
8d6363a0-21bc-11ea-a13a-137349068a90,2,71
8d6367e2-21bc-11ea-a13a-137349068a90,1,3
8d636bb6-21bc-11ea-a13a-137349068a90,1,24
8d639f14-21bc-11ea-a13a-137349068a90,1,380
8d63a400-21bc-11ea-a13a-137349068a90,1,116
8d63a892-21bc-11ea-a13a-137349068a90,1,90
8d63b120-21bc-11ea-a13a-137349068a90,1,371
8d63b4a4-21bc-11ea-a13a-137349068a90,1,374
8d63b4a4-21bc-11ea-a13a-137349068a90,2,374
8d63b940-21bc-11ea-a13a-137349068a90,1,110
8d63be40-21bc-11ea-a13a-137349068a90,1,317
8d63c296-21bc-11ea-a13a-137349068a90,1,240
8d63c5b6-21bc-11ea-a13a-137349068a90,1,376
8d63c958-21bc-11ea-a13a-137349068a90,1,96
8d63c958-21bc-11ea-a13a-137349068a90,2,96
8d63cdea-21bc-11ea-a13a-137349068a90,1,90
8d63cdea-21bc-11ea-a13a-137349068a90,2,90
8d63f180-21bc-11ea-a13a-137349068a90,1,71
8d63f180-21bc-11ea-a13a-137349068a90,2,71
8d63f180-21bc-11ea-a13a-137349068a90,3,71
8d63f180-21bc-11ea-a13a-137349068a90,4,71
8d63ffc2-21bc-11ea-a13a-137349068a90,1,110
8d6417d2-21bc-11ea-a13a-137349068a90,1,111
8d641c46-21bc-11ea-a13a-137349068a90,1,374
8d642164-21bc-11ea-a13a-137349068a90,1,310
8d6443d8-21bc-11ea-a13a-137349068a90,1,50
8d647c4a-21bc-11ea-a13a-137349068a90,1,0
8d647f74-21bc-11ea-a13a-137349068a90,1,110
8d647f74-21bc-11ea-a13a-137349068a90,2,110
8d6494a0-21bc-11ea-a13a-137349068a90,1,317
8d64a936-21bc-11ea-a13a-137349068a90,1,376
8d64b80e-21bc-11ea-a13a-137349068a90,1,372
8d64bd7c-21bc-11ea-a13a-137349068a90,1,112
8d64bd7c-21bc-11ea-a13a-137349068a90,2,112
8d64bd7c-21bc-11ea-a13a-137349068a90,3,112
8d64c0b0-21bc-11ea-a13a-137349068a90,1,409
8d64ca42-21bc-11ea-a13a-137349068a90,1,371
8d64d49c-21bc-11ea-a13a-137349068a90,1,115
8d64f33c-21bc-11ea-a13a-137349068a90,1,10
8d6508fe-21bc-11ea-a13a-137349068a90,1,111
8d6508fe-21bc-11ea-a13a-137349068a90,2,111
8d6508fe-21bc-11ea-a13a-137349068a90,3,111
8d651344-21bc-11ea-a13a-137349068a90,1,96
8d652316-21bc-11ea-a13a-137349068a90,1,374
8d6529b0-21bc-11ea-a13a-137349068a90,1,568
8d654472-21bc-11ea-a13a-137349068a90,1,71
8d654472-21bc-11ea-a13a-137349068a90,2,71
8d654472-21bc-11ea-a13a-137349068a90,3,71
8d654472-21bc-11ea-a13a-137349068a90,4,71
8d654472-21bc-11ea-a13a-137349068a90,5,71
8d654472-21bc-11ea-a13a-137349068a90,6,71
8d654472-21bc-11ea-a13a-137349068a90,7,71
8d654472-21bc-11ea-a13a-137349068a90,8,71
8d654472-21bc-11ea-a13a-137349068a90,9,71
8d654472-21bc-11ea-a13a-137349068a90,10,71
8d654472-21bc-11ea-a13a-137349068a90,11,71
8d654472-21bc-11ea-a13a-137349068a90,12,71
8d654bde-21bc-11ea-a13a-137349068a90,1,71
8d654bde-21bc-11ea-a13a-137349068a90,2,71
8d654bde-21bc-11ea-a13a-137349068a90,3,71
8d654bde-21bc-11ea-a13a-137349068a90,4,71
8d654f4e-21bc-11ea-a13a-137349068a90,1,96
8d654f4e-21bc-11ea-a13a-137349068a90,2,96
8d6555b6-21bc-11ea-a13a-137349068a90,1,96
8d655caa-21bc-11ea-a13a-137349068a90,1,379
8d6564de-21bc-11ea-a13a-137349068a90,1,317
8d656f24-21bc-11ea-a13a-137349068a90,1,372
8d657294-21bc-11ea-a13a-137349068a90,1,2
8d657294-21bc-11ea-a13a-137349068a90,2,2
8d6579f6-21bc-11ea-a13a-137349068a90,1,379
8d659f3a-21bc-11ea-a13a-137349068a90,1,317
8d65a2a0-21bc-11ea-a13a-137349068a90,1,10
8d65b9ac-21bc-11ea-a13a-137349068a90,1,374
8d65d95a-21bc-11ea-a13a-137349068a90,1,318
8d65dc98-21bc-11ea-a13a-137349068a90,1,2
8d65dc98-21bc-11ea-a13a-137349068a90,2,2
8d65fa02-21bc-11ea-a13a-137349068a90,1,378
8d65fd4a-21bc-11ea-a13a-137349068a90,1,372
8d662194-21bc-11ea-a13a-137349068a90,1,378
8d6624c8-21bc-11ea-a13a-137349068a90,1,317
8d662b1c-21bc-11ea-a13a-137349068a90,1,372
8d662e5a-21bc-11ea-a13a-137349068a90,1,376
8d663c2e-21bc-11ea-a13a-137349068a90,1,3
8d6645c0-21bc-11ea-a13a-137349068a90,1,2
8d6645c0-21bc-11ea-a13a-137349068a90,2,2
8d6659c0-21bc-11ea-a13a-137349068a90,1,374
8d6659c0-21bc-11ea-a13a-137349068a90,2,374
8d66612c-21bc-11ea-a13a-137349068a90,1,317
8d666816-21bc-11ea-a13a-137349068a90,1,317
8d666f8c-21bc-11ea-a13a-137349068a90,1,96
8d666f8c-21bc-11ea-a13a-137349068a90,2,96
8d666f8c-21bc-11ea-a13a-137349068a90,3,96
8d666f8c-21bc-11ea-a13a-137349068a90,4,96
8d66a9c0-21bc-11ea-a13a-137349068a90,1,6
8d66bece-21bc-11ea-a13a-137349068a90,1,374
8d66bece-21bc-11ea-a13a-137349068a90,2,374
8d66ce78-21bc-11ea-a13a-137349068a90,1,372
8d66ce78-21bc-11ea-a13a-137349068a90,2,372
8d66d274-21bc-11ea-a13a-137349068a90,1,372
8d66d274-21bc-11ea-a13a-137349068a90,2,372
8d66edf4-21bc-11ea-a13a-137349068a90,1,374
8d66f1b4-21bc-11ea-a13a-137349068a90,1,379
8d66f556-21bc-11ea-a13a-137349068a90,1,96
8d66f556-21bc-11ea-a13a-137349068a90,2,96
8d6700be-21bc-11ea-a13a-137349068a90,1,372
8d671f4a-21bc-11ea-a13a-137349068a90,1,328
8d672300-21bc-11ea-a13a-137349068a90,1,374
8d6742a4-21bc-11ea-a13a-137349068a90,1,139
8d67466e-21bc-11ea-a13a-137349068a90,1,380
8d674de4-21bc-11ea-a13a-137349068a90,1,318
8d675596-21bc-11ea-a13a-137349068a90,1,152
8d6759b0-21bc-11ea-a13a-137349068a90,1,115
8d6759b0-21bc-11ea-a13a-137349068a90,2,115
8d675dac-21bc-11ea-a13a-137349068a90,1,6
8d6770e4-21bc-11ea-a13a-137349068a90,1,568
8d6777f6-21bc-11ea-a13a-137349068a90,1,3
8d677bac-21bc-11ea-a13a-137349068a90,1,6
8d678782-21bc-11ea-a13a-137349068a90,1,91
8d679bdc-21bc-11ea-a13a-137349068a90,1,245
8d67a384-21bc-11ea-a13a-137349068a90,1,111
8d67a384-21bc-11ea-a13a-137349068a90,2,111
8d67a384-21bc-11ea-a13a-137349068a90,3,111
8d67b20c-21bc-11ea-a13a-137349068a90,1,376
8d67b572-21bc-11ea-a13a-137349068a90,1,90
8d67b572-21bc-11ea-a13a-137349068a90,2,90
8d67c5ee-21bc-11ea-a13a-137349068a90,1,91
8d67c92c-21bc-11ea-a13a-137349068a90,1,372
8d680414-21bc-11ea-a13a-137349068a90,1,6
8d68195e-21bc-11ea-a13a-137349068a90,1,372
8d681dd2-21bc-11ea-a13a-137349068a90,1,265
8d68216a-21bc-11ea-a13a-137349068a90,1,90
8d682be2-21bc-11ea-a13a-137349068a90,1,50
8d682f5c-21bc-11ea-a13a-137349068a90,1,2
8d68331c-21bc-11ea-a13a-137349068a90,1,71
8d68331c-21bc-11ea-a13a-137349068a90,2,71
8d68331c-21bc-11ea-a13a-137349068a90,3,71
8d68331c-21bc-11ea-a13a-137349068a90,4,71
8d68331c-21bc-11ea-a13a-137349068a90,5,71
8d68331c-21bc-11ea-a13a-137349068a90,6,71
8d68331c-21bc-11ea-a13a-137349068a90,7,71
8d6839fc-21bc-11ea-a13a-137349068a90,1,372
8d6839fc-21bc-11ea-a13a-137349068a90,2,372
8d6839fc-21bc-11ea-a13a-137349068a90,3,372
8d683d58-21bc-11ea-a13a-137349068a90,1,259
8d6840b4-21bc-11ea-a13a-137349068a90,1,376
8d685acc-21bc-11ea-a13a-137349068a90,1,115
8d687372-21bc-11ea-a13a-137349068a90,1,375
8d687d7c-21bc-11ea-a13a-137349068a90,1,115
8d68811e-21bc-11ea-a13a-137349068a90,1,91
8d689dfc-21bc-11ea-a13a-137349068a90,1,112
8d68a4aa-21bc-11ea-a13a-137349068a90,1,375
8d68a824-21bc-11ea-a13a-137349068a90,1,374
8d68a824-21bc-11ea-a13a-137349068a90,2,374
8d68a824-21bc-11ea-a13a-137349068a90,3,374
8d68aba8-21bc-11ea-a13a-137349068a90,1,372
8d68aba8-21bc-11ea-a13a-137349068a90,2,372
8d68af04-21bc-11ea-a13a-137349068a90,1,96
8d68af04-21bc-11ea-a13a-137349068a90,2,96
8d68af04-21bc-11ea-a13a-137349068a90,3,96
8d68af04-21bc-11ea-a13a-137349068a90,4,96
8d68af04-21bc-11ea-a13a-137349068a90,5,96
8d68af04-21bc-11ea-a13a-137349068a90,6,96
8d68af04-21bc-11ea-a13a-137349068a90,7,96
8d68af04-21bc-11ea-a13a-137349068a90,8,96
8d68b99a-21bc-11ea-a13a-137349068a90,1,310
8d68b99a-21bc-11ea-a13a-137349068a90,2,310
8d68d006-21bc-11ea-a13a-137349068a90,1,2
8d68d6f0-21bc-11ea-a13a-137349068a90,1,380
8d68efbe-21bc-11ea-a13a-137349068a90,1,243
8d68fa4a-21bc-11ea-a13a-137349068a90,1,317
8d69102a-21bc-11ea-a13a-137349068a90,1,376
8d69102a-21bc-11ea-a13a-137349068a90,2,376
8d6913cc-21bc-11ea-a13a-137349068a90,1,2
8d6913cc-21bc-11ea-a13a-137349068a90,2,2
8d691b1a-21bc-11ea-a13a-137349068a90,1,374
8d691ebc-21bc-11ea-a13a-137349068a90,1,376
8d692948-21bc-11ea-a13a-137349068a90,1,96
8d692c90-21bc-11ea-a13a-137349068a90,1,378
8d6930aa-21bc-11ea-a13a-137349068a90,1,256
8d6933fc-21bc-11ea-a13a-137349068a90,1,71
8d6933fc-21bc-11ea-a13a-137349068a90,2,71
8d6933fc-21bc-11ea-a13a-137349068a90,3,71
8d693762-21bc-11ea-a13a-137349068a90,1,317
8d6947e8-21bc-11ea-a13a-137349068a90,1,385
8d695aa8-21bc-11ea-a13a-137349068a90,1,317
8d696138-21bc-11ea-a13a-137349068a90,1,2
8d696138-21bc-11ea-a13a-137349068a90,2,2
8d6964d0-21bc-11ea-a13a-137349068a90,1,2
8d699dc4-21bc-11ea-a13a-137349068a90,1,374
8d69be9e-21bc-11ea-a13a-137349068a90,1,96
8d69c9e8-21bc-11ea-a13a-137349068a90,1,374
8d69c9e8-21bc-11ea-a13a-137349068a90,2,374
8d69eac2-21bc-11ea-a13a-137349068a90,1,111
8d69ee8c-21bc-11ea-a13a-137349068a90,1,101
8d69f634-21bc-11ea-a13a-137349068a90,1,3
8d69fe4a-21bc-11ea-a13a-137349068a90,1,316
8d6a0656-21bc-11ea-a13a-137349068a90,1,378
8d6a424c-21bc-11ea-a13a-137349068a90,1,375
8d6a4a3a-21bc-11ea-a13a-137349068a90,1,101
8d6a4eb8-21bc-11ea-a13a-137349068a90,1,372
8d6a5b88-21bc-11ea-a13a-137349068a90,1,374
8d6a5b88-21bc-11ea-a13a-137349068a90,2,374
8d6a79ba-21bc-11ea-a13a-137349068a90,1,115
8d6a7e10-21bc-11ea-a13a-137349068a90,1,316
8d6a88c4-21bc-11ea-a13a-137349068a90,1,372
8d6ab5c4-21bc-11ea-a13a-137349068a90,1,372
8d6ac262-21bc-11ea-a13a-137349068a90,1,24
8d6ac6ae-21bc-11ea-a13a-137349068a90,1,91
8d6afa7a-21bc-11ea-a13a-137349068a90,1,371
8d6b11f4-21bc-11ea-a13a-137349068a90,1,315
8d6b11f4-21bc-11ea-a13a-137349068a90,2,315
8d6b1582-21bc-11ea-a13a-137349068a90,1,24
8d6b1e2e-21bc-11ea-a13a-137349068a90,1,372
8d6b4e30-21bc-11ea-a13a-137349068a90,1,111
8d6b734c-21bc-11ea-a13a-137349068a90,1,96
8d6b76b2-21bc-11ea-a13a-137349068a90,1,2
8d6b79f0-21bc-11ea-a13a-137349068a90,1,90
8d6b8454-21bc-11ea-a13a-137349068a90,1,568
8d6b8e36-21bc-11ea-a13a-137349068a90,1,378
8d6b9ed0-21bc-11ea-a13a-137349068a90,1,91
8d6bad4e-21bc-11ea-a13a-137349068a90,1,91
8d6bb816-21bc-11ea-a13a-137349068a90,1,317
8d6bc838-21bc-11ea-a13a-137349068a90,1,115
8d6bcc70-21bc-11ea-a13a-137349068a90,1,316
8d6bdd32-21bc-11ea-a13a-137349068a90,1,2
8d6bdd32-21bc-11ea-a13a-137349068a90,2,2
8d6bdd32-21bc-11ea-a13a-137349068a90,3,2
8d6bdd32-21bc-11ea-a13a-137349068a90,4,2
8d6bdd32-21bc-11ea-a13a-137349068a90,5,2
8d6bdd32-21bc-11ea-a13a-137349068a90,6,2
8d6bdd32-21bc-11ea-a13a-137349068a90,7,2
8d6bf1c8-21bc-11ea-a13a-137349068a90,1,372
8d6c0640-21bc-11ea-a13a-137349068a90,1,111
8d6c11da-21bc-11ea-a13a-137349068a90,1,10
8d6c1ebe-21bc-11ea-a13a-137349068a90,1,376
8d6c38c2-21bc-11ea-a13a-137349068a90,1,10
8d6c5e1a-21bc-11ea-a13a-137349068a90,1,318
8d6c60b8-21bc-11ea-a13a-137349068a90,1,315
8d6c7814-21bc-11ea-a13a-137349068a90,1,71
8d6c84f8-21bc-11ea-a13a-137349068a90,1,90
8d6c84f8-21bc-11ea-a13a-137349068a90,2,90
8d6c84f8-21bc-11ea-a13a-137349068a90,3,90
8d6c84f8-21bc-11ea-a13a-137349068a90,4,90
8d6c84f8-21bc-11ea-a13a-137349068a90,5,90
8d6c9092-21bc-11ea-a13a-137349068a90,1,321
8d6c9a7e-21bc-11ea-a13a-137349068a90,1,321
8d6cbec8-21bc-11ea-a13a-137349068a90,1,10
8d6cc94a-21bc-11ea-a13a-137349068a90,1,10
8d6ce042-21bc-11ea-a13a-137349068a90,1,96
8d6ce042-21bc-11ea-a13a-137349068a90,2,96
8d6cf4c4-21bc-11ea-a13a-137349068a90,1,317
8d6d0b30-21bc-11ea-a13a-137349068a90,1,372
8d6d0f2c-21bc-11ea-a13a-137349068a90,1,372
8d6d12c4-21bc-11ea-a13a-137349068a90,1,371
8d6d200c-21bc-11ea-a13a-137349068a90,1,96
8d6d3e84-21bc-11ea-a13a-137349068a90,1,2
8d6d3e84-21bc-11ea-a13a-137349068a90,2,2
8d6d3e84-21bc-11ea-a13a-137349068a90,3,2
8d6d3e84-21bc-11ea-a13a-137349068a90,4,2
8d6d3e84-21bc-11ea-a13a-137349068a90,5,2
8d6d3e84-21bc-11ea-a13a-137349068a90,6,2
8d6d3e84-21bc-11ea-a13a-137349068a90,7,2
8d6d3e84-21bc-11ea-a13a-137349068a90,8,2
8d6d4226-21bc-11ea-a13a-137349068a90,1,96
8d6d4226-21bc-11ea-a13a-137349068a90,2,96
8d6d5586-21bc-11ea-a13a-137349068a90,1,96
8d6d59aa-21bc-11ea-a13a-137349068a90,1,406
8d6d5e46-21bc-11ea-a13a-137349068a90,1,3
8d6d7fc0-21bc-11ea-a13a-137349068a90,1,103
8d6d8d3a-21bc-11ea-a13a-137349068a90,1,110
8d6d9136-21bc-11ea-a13a-137349068a90,1,245
8d6d9136-21bc-11ea-a13a-137349068a90,2,245
8d6da9be-21bc-11ea-a13a-137349068a90,1,3
8d6db198-21bc-11ea-a13a-137349068a90,1,374
8d6db198-21bc-11ea-a13a-137349068a90,2,374
8d6dbbd4-21bc-11ea-a13a-137349068a90,1,116
8d6dbbd4-21bc-11ea-a13a-137349068a90,2,116
8d6dbfa8-21bc-11ea-a13a-137349068a90,1,139
8d6dc854-21bc-11ea-a13a-137349068a90,1,110
8d6ddc04-21bc-11ea-a13a-137349068a90,1,372
8d6de3a2-21bc-11ea-a13a-137349068a90,1,2
8d6de3a2-21bc-11ea-a13a-137349068a90,2,2
8d6de3a2-21bc-11ea-a13a-137349068a90,3,2
